fecha,canal,category,subcategory,subcategory_2,subcategory_3,marca,modelo,sku,upc,item,item_characteristics,url sku,image,price,sale_price,shipment cost,sales flag,store id,store name,store address,stock,upc wm,final_price,upc wm2,comp,composition,made_in,url item
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Vinotinto,NoSKU,NoSKU_Vinotinto_L,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,L,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Morado,NoSKU,NoSKU_Morado_S,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,S,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Morado,NoSKU,NoSKU_Morado_M,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,M,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Morado,NoSKU,NoSKU_Morado_XL,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,XL,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Morado,NoSKU,NoSKU_Morado_L,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,L,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Verde Iceberg,NoSKU,NoSKU_Verde Iceberg_S,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,S,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Verde Iceberg,NoSKU,NoSKU_Verde Iceberg_M,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,M,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Verde Iceberg,NoSKU,NoSKU_Verde Iceberg_XL,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,XL,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Verde Iceberg,NoSKU,NoSKU_Verde Iceberg_L,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,L,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Piel Amber,NoSKU,NoSKU_Piel Amber_S,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,S,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Piel Amber,NoSKU,NoSKU_Piel Amber_M,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,M,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Piel Amber,NoSKU,NoSKU_Piel Amber_XL,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,XL,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Piel Amber,NoSKU,NoSKU_Piel Amber_L,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,L,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Terracota,NoSKU,NoSKU_Terracota_S,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,S,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Terracota,NoSKU,NoSKU_Terracota_M,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,M,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Terracota,NoSKU,NoSKU_Terracota_XL,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,XL,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Terracota,NoSKU,NoSKU_Terracota_L,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,L,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Azul velvet,NoSKU,NoSKU_Azul velvet_S,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,S,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Azul velvet,NoSKU,NoSKU_Azul velvet_M,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,M,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Azul velvet,NoSKU,NoSKU_Azul velvet_XL,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,XL,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Azul velvet,NoSKU,NoSKU_Azul velvet_L,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,L,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Azul Oscuro,NoSKU,NoSKU_Azul Oscuro_S,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,S,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Azul Oscuro,NoSKU,NoSKU_Azul Oscuro_M,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,M,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Azul Oscuro,NoSKU,NoSKU_Azul Oscuro_XL,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,XL,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
2025/01/10,Diane & Geordi (CR),Hombre,blúmers,,,Diane & Geordi,Azul Oscuro,NoSKU,NoSKU_Azul Oscuro_L,Blúmer tanga (6009),"Conoce los mejoresPANTIESque hayas usado jamás.Sabemos que es difícil encontrar los panties perfectos, por eso todos los panties Diane son hechos con amor por manos Colombianas, utilizando los mejores materiales del mundo.Estamos obsesionados con la calidad, sin dejar de lado el ajuste más cómodo y favorecedor que jamás hayas sentido.Referencia6009.DETALLESDiseño de franjas frontales para mayor control en el abdomen.Elástico encarterado en piernas y cintura para un mayor confort.TELAAlgodón peinado premium de la más alta calidad y spandex.Diseñado y producido en Colombia.* El color gris claro cross corresponde a la referencia 6009P",https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",3900.0,,available,regular,9999_dg_cr,ONLINE,ONLINE,L,NoSKU,3900.0,NoSKU,,,,https://dianeandgeordi.cr/collections/panties/products/panty-tanga-unicolor-de-algodon-peinado-premium-6009
